Tên nhà hàng,Tên món,Giá,Hình ảnh món ăn
Phở Cuốn Hương Mai - 25 Ngũ Xã,Phở Chiên Trứng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiqwae6556b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 25 Ngũ Xã,Phở Trộn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtislvw150dc@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 25 Ngũ Xã,Thạch dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxokqnr9cxw17@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 25 Ngũ Xã,Ngô Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtith8m5cped@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 25 Ngũ Xã,Thạch Dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxsimlqei10d8@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - TT Giảng Võ,Phở Chiên Phồng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2mg5t4as94b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - TT Giảng Võ,Thạch Dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxsimlqei10d8@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - TT Giảng Võ,Khoai Tây Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiu0du4ska2@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - TT Giảng Võ,Mì Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiq21mfgk9c@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - TT Giảng Võ,Phở Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzkljkqae8p39@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - TT Giảng Võ,Phở Cuốn (10 Cái),90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxluawx3op082@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - TT Giảng Võ,Phở Chiên Trứng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiqwae6556b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - TT Giảng Võ,Phở Trộn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtislvw150dc@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - TT Giảng Võ,Ngô Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtith8m5cped@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - TT Giảng Võ,Lẫn Trứng Phồng,100.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzefiwsl3gkee@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 27 Ngũ Xã,Phở Chiên Phồng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2mg5t4as94b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 27 Ngũ Xã,Khoai Tây Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiu0du4ska2@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 27 Ngũ Xã,Phở Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzkljkqae8p39@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 27 Ngũ Xã,Mì Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiq21mfgk9c@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 27 Ngũ Xã,Phở Cuốn (10 Cái),90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxluawx3op082@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 27 Ngũ Xã,Phở Cuốn (5 Cái),50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxmr37tvdtw35@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 27 Ngũ Xã,Phở Chiên Trứng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiqwae6556b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 27 Ngũ Xã,Thạch Dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxsimlqei10d8@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 27 Ngũ Xã,Phở Trộn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtislvw150dc@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - 27 Ngũ Xã,Ngô Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtith8m5cped@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Thị Định,Phở Chiên Phồng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2mg5t4as94b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Thị Định,Khoai Tây Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiu0du4ska2@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Thị Định,Mì Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiq21mfgk9c@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Thị Định,Phở Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzkljkqae8p39@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Thị Định,Phở Cuốn (10 Cái),90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxluawx3op082@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Thị Định,Phở Trộn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtislvw150dc@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Thị Định,Phở Chiên Trứng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiqwae6556b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Thị Định,Thạch Dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxsimlqei10d8@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Thị Định,Ngô Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtith8m5cped@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Thị Định,Lẫn Trứng Phồng,100.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzefiwsl3gkee@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Tô Hiệu,Phở Chiên Phồng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2mg5t4as94b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Tô Hiệu,Khoai Tây Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiu0du4ska2@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Tô Hiệu,Mì Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiq21mfgk9c@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Tô Hiệu,Phở Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzkljkqae8p39@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Tô Hiệu,Phở Cuốn (10 Cái),90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxluawx3op082@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Tô Hiệu,Thạch Dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxsimlqei10d8@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Tô Hiệu,Phở Trộn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtislvw150dc@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Tô Hiệu,Phở Chiên Trứng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiqwae6556b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Tô Hiệu,Ngô Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtith8m5cped@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Tô Hiệu,Lẫn Trứng Phồng,100.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzefiwsl3gkee@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Vũ Phạm Hàm,Phở Chiên Phồng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2mg5t4as94b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Vũ Phạm Hàm,Khoai Tây Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiu0du4ska2@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Vũ Phạm Hàm,Mì Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiq21mfgk9c@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Vũ Phạm Hàm,Phở Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzkljkqae8p39@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Vũ Phạm Hàm,Phở Cuốn (10 Cái),90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxluawx3op082@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Vũ Phạm Hàm,Thạch Dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxsimlqei10d8@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Vũ Phạm Hàm,Phở Trộn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtislvw150dc@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Vũ Phạm Hàm,Phở Chiên Trứng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiqwae6556b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Vũ Phạm Hàm,Ngô Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtith8m5cped@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Vũ Phạm Hàm,Lẫn Trứng Phồng,100.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzefiwsl3gkee@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Đại Hành,Phở Chiên Phồng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2mg5t4as94b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Đại Hành,Khoai Tây Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiu0du4ska2@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Đại Hành,Mì Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiq21mfgk9c@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Đại Hành,Phở Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzkljkqae8p39@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Đại Hành,Phở Cuốn (10 Cái),90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxluawx3op082@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Đại Hành,Phở Chiên Trứng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiqwae6556b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Đại Hành,Thạch Dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxsimlqei10d8@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Đại Hành,Phở Trộn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtislvw150dc@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Đại Hành,Ngô Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtith8m5cped@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Đại Hành,Lẫn Trứng Phồng,100.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzefiwsl3gkee@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Hoàng Cầu,Phở Chiên Phồng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2mg5t4as94b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Hoàng Cầu,Khoai Tây Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiu0du4ska2@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Hoàng Cầu,Mì Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiq21mfgk9c@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Hoàng Cầu,Phở Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzkljkqae8p39@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Hoàng Cầu,Phở Cuốn (10 Cái),90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxluawx3op082@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Hoàng Cầu,Thạch Dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxsimlqei10d8@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Hoàng Cầu,Phở Chiên Trứng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiqwae6556b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Hoàng Cầu,Phở Trộn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtislvw150dc@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Hoàng Cầu,Ngô Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtith8m5cped@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Hoàng Cầu,Lẫn Trứng Phồng,100.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzefiwsl3gkee@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Văn Thiêm,Phở Chiên Phồng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2mg5t4as94b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Văn Thiêm,Khoai Tây Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiu0du4ska2@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Văn Thiêm,Mì Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiq21mfgk9c@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Văn Thiêm,Phở Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzkljkqae8p39@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Văn Thiêm,Phở Cuốn (10 Cái),90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxluawx3op082@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Văn Thiêm,Thạch Dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxsimlqei10d8@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Văn Thiêm,Phở Trộn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtislvw150dc@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Văn Thiêm,Phở Chiên Trứng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiqwae6556b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Văn Thiêm,Ngô Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtith8m5cped@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Lê Văn Thiêm,Lẫn Trứng Phồng,100.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzefiwsl3gkee@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Khắc Cần,Phở Chiên Phồng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2mg5t4as94b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Khắc Cần,Khoai Tây Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiu0du4ska2@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Khắc Cần,Phở Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzkljkqae8p39@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Khắc Cần,Mì Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiq21mfgk9c@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Khắc Cần,Phở Cuốn (10 Cái),90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxluawx3op082@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Khắc Cần,Phở Cuốn (5 Cái),50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxmr37tvdtw35@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Khắc Cần,Thạch Dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxsimlqei10d8@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Khắc Cần,Phở Chiên Trứng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiqwae6556b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Khắc Cần,Phở Trộn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtislvw150dc@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Nguyễn Khắc Cần,Ngô Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtith8m5cped@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Duy Tân,Phở Chiên Phồng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2mg5t4as94b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Duy Tân,Mì Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiq21mfgk9c@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Duy Tân,Phở Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzkljkqae8p39@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Duy Tân,Phở Cuốn (10 Cái),90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxluawx3op082@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Duy Tân,Thạch Dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxsimlqei10d8@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Duy Tân,Phở Trộn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtislvw150dc@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Duy Tân,Phở Chiên Trứng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiqwae6556b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Duy Tân,Lẫn Trứng Phồng,100.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzefiwsl3gkee@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Duy Tân,Chả Ngan,160.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2mfovt2ft2b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Duy Tân,Pepsi,15.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqypg8c8xeop52@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Xuân La,Phở Chiên Phồng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx2mg5t4as94b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Xuân La,Phở Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzkljkqae8p39@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Xuân La,Mì Xào,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiq21mfgk9c@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Xuân La,Khoai Tây Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiu0du4ska2@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Xuân La,Phở Cuốn (10 Cái),90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxluawx3op082@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Xuân La,Thạch Dừa,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxsimlqei10d8@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Xuân La,Phở Trộn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtislvw150dc@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Xuân La,Phở Chiên Trứng,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtiqwae6556b@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Xuân La,Lẫn Trứng Phồng,100.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzefiwsl3gkee@resize_ss120x120!@crop_w120_h120_cT
Phở Cuốn Hương Mai - Xuân La,Ngô Chiên,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtith8m5cped@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Nghĩa Tân,Pate Cột Điện,45.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m3u9gww71jq9ee@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Nghĩa Tân,TRÀ PHI LONG,25.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr06ie4ahy2s35@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Nghĩa Tân,Trà phí long,50.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m4q69o4j9ivjbf@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Nghĩa Tân,Bánh Mì Chảo Đầy Đủ,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltuqnt19074a7c@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Nghĩa Tân,Salad Gà,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltuqx2pspafe97@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Nghĩa Tân,Bò Hoả Diệm Sơn,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltuqt3mo3cayb7@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Nghĩa Tân,Salat Cá Ngừ,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltuqvm6vkff131@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Nghĩa Tân,Salat Cá Ngừ,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltuquu2yp8nh53@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Nghĩa Tân,Xíu Mại Thố Hoàng Kim,65.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzov3oyk3ic83@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Nghĩa Tân,Sữa Đậu Nành,15.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtsarn6hfof3@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Đặng Văn Ngữ,Bánh Mì Chảo Đầy Đủ,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltuqnt19074a7c@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Đặng Văn Ngữ,Bánh Mì Thêm,2.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvydw09mls4b9@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Đặng Văn Ngữ,Bò Hoả Diệm Sơn,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltuqt3mo3cayb7@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Đặng Văn Ngữ,Salad Gà,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltuqx2pspafe97@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Đặng Văn Ngữ,Salat Cá Ngừ,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltuqvm6vkff131@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Đặng Văn Ngữ,Xíu Mại Thố Hoàng Kim,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Đặng Văn Ngữ,PATÊ 200gr tặng 5 bánh mì,55.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqyjjxzwhrbtc7@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Đặng Văn Ngữ,TRÀ PHI LONG,25.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqyjhyf3bf7oa9@resize_ss120x120!@crop_w120_h120_cT
Cột Điện Quán - Bánh Mì Chảo - Đặng Văn Ngữ,Bánh Mỳ Chảo - Coca,75.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqyolk5uohi185@resize_ss120x120!@crop_w120_h120_cT
